cust_id,cust_name,cust_email,cust_phone,cust_addr,cust_city,cust_state,cust_country,cust_postal,cust_seg,acq_date,cust_status,ltv_calc,cust_rep,last_purch_dt
CUST01741,Richard Hernandez,richard_hernandez@outlook.com,5881096562,8145 Elm Blvd,Philadelphia,ID,USA,92129,MID,2021-11-27,Inactive,45385.92,REP003,2023-10-08
CUST01742,James Green,james_green@business.net,(666) 408-7110,5242 Washington Rd,Seattle,IL,USA,46676,STR,2021-11-04,Churned,17007.55,REP025,2023-01-17
CUST01743,Nancy Flores,nancy.flores@example.org,6096094111,5265 Pine Blvd,Seattle,IN,USA,78858,NPO,2021-05-26,Pending,47519.27,REP026,2024-10-17
CUST01744,Prime Industries,industriesp@company.com,,7122 Elm Dr,Charlotte,MT,USA,65583,IND,2021-03-13,Active,40158.68,REP047,2024-07-30
CUST01745,Integrated Systems,integrated.systems@outlook.com,(782) 715-6328,,Fort Worth,AZ,USA,63514,EDU,2023-01-01,Churned,21693.99,REP011,2023-08-20
CUST01746,Precision Manufacturing,precision.manufacturing@company.com,968-729-2653,881 Hill Rd,Chicago,WI,USA,96416,RET,2022-04-17,Churned,34522.36,REP017,2023-12-19
CUST01747,Mark King,,,8363 Lake St,Nashville,DE,USA,82889,IND,2023-06-14,Active,40937.06,REP023,2024-12-03
CUST01748,Robert Torres,torresr@company.com,+1-499-181-6103,566 Pine Ln,Chicago,HI,China,Z9S 4U8,SMB,2021-05-13,Pending,2567.79,REP016,2024-08-18
CUST01749,Amanda Moore,amanda.moore#business.net,982-254-9881,6659 Cedar Ave,Boston,MI,USA,82562,NPO,2022-04-04,Inactive,42053.01,REP018,2022-09-29
CUST01750,Stephanie Rodriguez,srodriguez@gmail.com,+1-262-327-6896,8829 Hill Pl,Fort Worth,SC,USA,64876,GOV,2025-02-19,Active,47560.09,REP045,2025-03-28
CUST01751,Robert Lopez,robert_lopez@yahoo.com,4422427411,8591 Hill Pl,Los Angeles,VA,USA,66682,MID,2021-06-14,Inactive,25394.7,REP032,2022-04-14
CUST01752,Nancy Allen,allenn@hotmail.com,+1-514-839-1723,9175 Washington Pl,San Francisco,ND,USA,27974,GOV,2023-10-07,Inactive,38334.28,REP014,2023-11-21
CUST01753,John Anderson,janderson@yahoo.com,,8866 Cedar Pl,Detroit,ND,USA,20427,IND,2024-08-06,Active,,REP035,2024-11-14
CUST01754,Mary Robinson,robinsonm@outlook.com,806-494-4436,2983 Cedar St,San Jose,WI,USA,74498,WHS,2022-08-07,Inactive,48376.31,REP036,2023-09-23
CUST01755,Mary Martin,mmartin@yahoo.com,(305) 443-8329,1423 Maple Blvd,Denver,UT,USA,13153,ENT,2024-08-09,Active,22252.61,REP048,2024-12-24
CUST01756,Fusion Technologies,ftechnologies@business.net,651-237-4216,7188 Hill Rd,Chicago,KS,USA,99809,STR,2021-01-15,Pending,28147.93,REP016,2024-10-01
CUST01757,Deborah Robinson,drobinson@outlook.com,(473) 530-2429,6620 Pine Blvd,Denver,ID,USA,91320,IND,2022-02-11,Active,29013.17,REP022,2024-05-19
CUST01758,Kimberly Nguyen,knguyen@business.net,251-844-3321,667 Oak Dr,Dallas,DE,USA,36666,GOV,2022-03-07,Inactive,13543.94,REP010,2023-01-02
CUST01759,Dorothy Jackson,dorothy_jackson@hotmail.com,(233) 6194109,4886 Cedar Pl,Portland,OR,USA,41435,GOV,2021-10-11,Churned,1504.6,REP048,2023-04-10
CUST01760,Nancy Martinez,nancy.martinez@gmail.com,9065429847,1532 Lake Way,Boston,OH,USA,64662,MID,2022-12-15,Churned,1090.17,REP011,2023-01-31
CUST01761,Dorothy White,dwhite@business.net,+1-452-199-2897,2047 Elm Blvd,Indianapolis,NC,USA,8763,SMB,2024-12-23,Suspended,13787.65,REP037,2025-03-02
CUST01762,XYZ Inc,incx@business.net,+1-636-948-8209,2178 Washington Rd,Philadelphia,HI,China,J2H 4V4,EDU,2024-08-10,Pending,2819.44,REP012,2025-01-21
CUST01763,Robert Brown,,+1-923-979-1384,1454 Elm Pl,Los Angeles,NC,China,Q7B 5D7,ENT,2022-03-18,Suspended,17150.45,REP018,2024-11-25
CUST01764,Prime Industries,industriesp@outlook.com,741-402-4811,822 Elm Ave,Indianapolis,DE,USA,55850,STR,2025-01-04,Suspended,42746.12,REP028,2025-03-27
CUST01765,Tech Innovations,innovationst@gmail.com,+1-933-954-4353,5609 Washington Ln,El Paso,AR,Mexico,R1L,STR,2024-09-20,Suspended,14925.74,REP032,2024-09-28
CUST01766,Amanda Baker,bakera@yahoo.com,(177) 659-4094,4447 Main Pl,Denver,NC,Germany,O8Z,ENT,2024-03-26,Active,32636.11,REP041,2025-03-17
CUST01767,ABC Corp,abc_corp@company.com,(197) 476-6888,8198 Elm Blvd,Seattle,MO,USA,96620,MID,2025-02-09,Active,1248.91,REP042,2025-02-23
CUST01768,John Rodriguez,john.rodriguez@company.com,+1-864-373-1209,8099 Hill Dr,Phoenix,IA,USA,98291,SMB,2022-10-03,Active,8088.63,REP028,2024-05-12
CUST01769,Linda Green,linda.green@gmail.com,602-579-4062,193 Elm Ln,Chicago,MS,USA,42900,EDU,2022-09-10,Active,9518.21,REP048,2024-05-01
CUST01770,Prime Industries,prime_industries@yahoo.com,(399) 398-4612,3824 Main St,Seattle,CT,USA,39108,WHS,2024-06-30,Pending,5896.51,REP020,2024-11-16
CUST01771,Vertex Holdings,holdingsv@company.com,408-367-8844,9186 Maple Ave,Fort Worth,CO,USA,21173,WHS,2023-08-17,Active,34238.16,REP035,2025-02-17
CUST01772,Mary Young,youngm@outlook.com,319-879-9896,8706 Cedar Blvd,Portland,FL,USA,44286,STR,2022-04-08,Churned,7116.31,REP045,2023-01-26
CUST01773,Summit Enterprises,summit.enterprises@gmail.com,+1-838-649-1391,3960 Hill Blvd,Charlotte,IA,USA,44940,WHS,2022-12-04,Active,ERROR,REP043,2024-06-18
CUST01774,Acme Ltd,acme_ltd@outlook.com,+1-583-160-3765,5787 Washington Rd,San Jose,SD,USA,25017,EDU,2021-05-16,Inactive,22775.22,REP008,2022-07-03
CUST01775,Patricia Mitchell,patricia_mitchell@hotmail.com,6248753957,4656 Elm Pl,Dallas,MS,USA,86219,WHS,2023-07-11,Inactive,,REP032,2024-03-24
CUST01776,Richard Anderson,randerson@outlook.com,154-611-1983,439 Pine Blvd,Portland,WI,Australia,H2B 3M6,EDU,2023-08-31,Active,24908.63,REP031,
CUST01777,Prime Industries,prime.industries@hotmail.com,+1-899-103-4470,6508 Pine Pl,Washington,IL,USA,54035,NPO,2023-03-22,Active,5349.26,REP021,2024-04-27
CUST01778,Delta Dynamics,ddynamics@gmail.com,+1-223-818-8497,9761 Pine Ave,San Jose,KY,USA,13161,GOV,2023-07-20,Inactive,44603.67,REP029,2023-10-11
CUST01779,Matthew Nguyen,nguyenm@example.org,871-510-4617,3641 Hill Ave,Charlotte,NC,USA,92219,EDU,2023-07-24,Active,11127.97,REP012,2025-03-27
CUST01780,Catalyst Consulting,catalyst.consulting@company.com,+1-317-406-5916,132 Main Dr,San Francisco,SC,USA,97264,WHS,2021-07-31,Inactive,11781.05,REP042,2023-09-25
CUST01781,Carol Miller,carol.miller@gmail.com,762-925-7993,6246 Washington Rd,Jacksonville,FL,USA,12420,IND,2023-03-06,Active,657.76,REP001,2024-04-30
CUST01782,Karen Davis,davisk@gmail.com,5949729233,2125 Hill Blvd,Jacksonville,NE,USA,44206,SMB,2024-12-23,Pending,27658.2,REP001,2025-01-17
CUST01783,Precision Manufacturing,pmanufacturing@gmail.com,+1-969-513-6814,,San Antonio,WI,USA,98283,RET,2021-12-16,Churned,31169.16,REP046,2022-12-18
CUST01784,Omega Ventures,omega.ventures@outlook.com,(681) 666-5290,2285 Washington Dr,Fort Worth,VT,USA,64113,IND,2023-07-22,Active,41140.63,REP031,
CUST01785,Integrated Systems,isystems#yahoo.com,(558) 6828717,4195 Washington Dr,Portland,FL,USA,42536,EDU,2023-05-30,Pending,,REP039,2024-07-22
CUST01786,David Taylor,david.taylor@yahoo.com,690-358-2735,5495 Elm Ave,San Francisco,WY,USA,90405,RET,2022-11-20,Suspended,15229.09,REP039,2024-09-20
CUST01787,Mary Hill,mary_hill@business.net,828-201-5698,3005 Hill Ln,Indianapolis,OR,USA,88605,WHS,2024-09-02,Active,1164.74,REP039,2024-10-17
CUST01788,Deborah Scott,scottd@gmail.com,7291557307,8533 Elm St,San Antonio,RI,USA,70372,IND,2021-08-21,Pending,1955.4,REP013,2024-09-24
CUST01789,Paul Mitchell,mitchellp@outlook.com,756-155-4766,3901 Hill St,New York,KY,Germany,G3U 7X5,GOV,2023-10-21,Active,497.22,REP017,
CUST01790,Jessica Martinez,martinezj@yahoo.com,5487605631,7779 Elm Pl,San Diego,HI,USA,92322,GOV,2021-01-29,Churned,44141.38,REP005,2021-04-07
CUST01791,Richard Garcia,richard_garcia@outlook.com,+1-333-435-4347,6384 Hill Dr,Houston,NH,USA,17310,NPO,2021-12-30,Inactive,45268.57,REP022,2023-07-26
CUST01792,Horizon Group,grouph@example.org,234-728-9263,7712 Main Dr,El Paso,MA,USA,9275,NPO,2023-02-26,Inactive,24862.05,REP040,2023-09-12
CUST01793,XYZ Inc,xinc@yahoo.com,(790) 800-3390,6316 Main Blvd,Charlotte,NC,USA,48788,RET,2023-10-29,Active,40777.48,REP050,2025-02-08
CUST01794,George Sanchez,george.sanchez@example.org,4919287400,9169 Elm Pl,Portland,CT,USA,27094,WHS,2021-07-15,Inactive,26866.3,REP034,2022-04-13
CUST01795,Elite Services,servicese@hotmail.com,7156261719,9500 Main Dr,San Diego,PA,USA,79218,RET,2024-02-03,Suspended,28967.95,REP019,2024-12-21
CUST01796,Paul Martin,martinp@example.org,2911009143,8271 Cedar St,Seattle,NC,France,F4G 4M8,IND,2022-07-28,Active,,REP032,
CUST01797,Daniel Anderson,danderson@example.org,+1-632-875-9343,1393 Washington Blvd,Charlotte,LA,USA,98045,ENT,2024-01-13,Active,42023.08,REP021,2024-06-18
CUST01798,Karen Martin,kmartin#business.net,,6471 Hill Ave,New York,NY,USA,73517,WHS,2024-08-18,Active,24537.27,REP001,2024-12-27
CUST01799,Kenneth Green,kenneth_green@example.org,(415) 140-4986,7390 Hill Ln,Columbus,VA,UK,Y5G 7C5,EDU,2022-11-17,Churned,1728.64,REP011,2023-02-22
CUST01800,Thomas Thomas,thomast@outlook.com,,8667 Oak Way,Indianapolis,MN,USA,85846,WHS,2021-06-19,Churned,ERROR,REP003,2022-05-11
CUST01801,Prime Industries,prime.industries@business.net,(499) 572-9817,8425 Hill Blvd,San Diego,GA,USA,91819,NPO,2023-11-22,Active,21649.63,REP041,2024-07-19
CUST01802,Melissa Nelson,melissa.nelson@outlook.com,6295125728,429 Elm Way,Denver,GA,Germany,A6X 7T6,RET,2023-07-07,Active,4264.97,REP028,2024-11-20
CUST01803,Michael Gonzalez,michael_gonzalez@example.org,+1-406-850-5867,1878 Pine Blvd,Nashville,UT,USA,65365,ENT,2022-07-21,Inactive,2834.75,REP026,2023-03-05
CUST01804,ABC Corp,abc.corp@business.net,4854884674,7839 Lake Blvd,San Jose,WY,USA,32134,IND,2023-06-18,Churned,39151.39,REP005,2023-11-29
CUST01805,Precision Manufacturing,manufacturingp@gmail.com,(697) 727-8562,6769 Hill Ave,Philadelphia,NJ,USA,11400,GOV,2024-08-04,Active,27995.48,REP031,2024-11-17
CUST01806,Richard Martinez,richard_martinez@gmail.com,(382) 571-2216,3087 Main Ln,Dallas,DE,USA,13451,IND,2022-10-25,Pending,44034.02,REP020,2025-01-12
CUST01807,Donald Smith,donald.smith@yahoo.com,+1-789-673-2182,6442 Maple Rd,Austin,ME,France,C3S 1J6,RET,2021-08-21,Churned,40635.82,REP015,2023-12-29
CUST01808,Daniel Hill,hilld@gmail.com,(864) 913-1359,9580 Elm Blvd,Boston,KY,USA,95583,RET,2023-01-16,Churned,49723.61,REP041,2023-06-06
CUST01809,David Martinez,dmartinez@company.com,7205036732,9757 Oak Pl,Seattle,DE,France,V9W 4M2,ENT,2023-02-07,Active,27930.26,REP015,2024-06-21
CUST01810,Matthew Carter,mcarter@hotmail.com,(758) 245-8048,5491 Elm Way,Seattle,TN,USA,10439,WHS,2024-08-02,Active,15437.84,REP004,
CUST01811,Steven Young,steven_young@yahoo.com,866-743-8718,7577 Lake Blvd,Charlotte,IL,USA,90505,NPO,2023-05-27,Active,43431.93,REP020,2024-07-27
CUST01812,Margaret Martinez,martinezm@company.com,+1-805-670-1369,1842 Pine Ln,San Francisco,OR,USA,69570,STR,2021-08-05,Active,3374.82,REP041,2024-04-04
CUST01813,Mark Torres,mtorres@hotmail.com,+1-993-512-4532,9966 Lake Rd,Portland,OR,USA,99101,NPO,2024-05-04,Suspended,45382.28,REP019,2024-12-30
CUST01814,Dorothy Miller,dorothy_miller@company.com,,4676 Main Way,Los Angeles,GA,USA,60181,MID,2023-12-29,Active,20824.2,REP027,2025-02-05
CUST01815,David Roberts,david.roberts@yahoo.com,(312) 603-4267,2169 Main St,Columbus,NM,USA,30703,NPO,2023-07-21,Suspended,49560.04,REP028,2024-12-18
CUST01816,Kenneth Martin,martink@business.net,4591431018,6544 Elm Blvd,Seattle,MI,USA,5157,IND,2025-01-23,Active,25509.45,REP026,2025-03-23
CUST01817,Lisa Flores,floresl@example.org,(738) 589-8401,3555 Pine Blvd,New York,VA,USA,82017,IND,2022-01-09,Inactive,8731.54,REP032,2022-11-12
CUST01818,Delta Dynamics,delta_dynamics@hotmail.com,(340) 141-5345,1673 Washington Way,Jacksonville,OH,Canada,N7W 3F3,SMB,2023-08-26,Inactive,43195.75,REP044,2023-09-23
CUST01819,Global Solutions,solutionsg#example.org,+1-506-106-3383,353 Lake Dr,San Antonio,MD,USA,97900,IND,2024-12-23,Active,18893.4,REP025,2025-03-22
CUST01820,Integrated Systems,isystems@yahoo.com,2379222676,5665 Hill St,Seattle,NJ,USA,98953,SMB,2021-06-29,Inactive,16666.1,REP005,2022-09-27
CUST01821,Michelle Anderson,manderson@gmail.com,(581) 957-4057,9297 Elm St,Portland,MN,USA,20250,RET,2023-12-10,Active,19739.09,REP027,2024-09-09
CUST01822,Susan Lopez,lopezs@business.net,+1-263-285-5335,4419 Main Way,Columbus,CO,Brazil,W3E 1S8,NPO,2022-07-17,Inactive,13944.54,REP035,2022-11-04
CUST01823,Emily Gonzalez,emily.gonzalez@gmail.com,274-386-6735,1008 Hill St,Seattle,NE,USA,77281,SMB,2024-02-23,Active,45931.57,REP013,2024-05-19
CUST01824,Kimberly Rivera,krivera@gmail.com,694-291-6176,9952 Main Dr,Nashville,NV,USA,90651,RET,2022-09-21,Inactive,40472.07,REP005,2023-12-17
CUST01825,Robert Campbell,rcampbell@gmail.com,(194) 495-8783,2813 Washington Blvd,Houston,AK,USA,3633,SMB,2023-06-16,Inactive,48215.33,REP038,2023-11-09
CUST01826,Horizon Group,horizon.group@gmail.com,708-271-4764,9403 Hill Pl,Philadelphia,ND,USA,37574,SMB,2024-03-28,Pending,42685.3,REP033,2024-07-27
CUST01827,Betty Allen,betty_allen#business.net,+1-720-573-9681,4128 Oak Rd,Indianapolis,MA,Canada,W8U 5I9,EDU,2021-02-16,Active,6160.19,REP038,2024-06-03
CUST01828,Karen Hernandez,hernandezk@company.com,5541981022,4580 Hill Ln,San Diego,CO,USA,88036,NPO,2024-10-06,Active,41214.43,REP045,2024-12-02
CUST01829,Spectrum Brands,sbrands@outlook.com,(912) 545-9796,2039 Washington Blvd,Houston,RI,USA,72958,GOV,2022-11-25,Churned,14319.55,REP038,2023-08-08
CUST01830,Richard Garcia,rgarcia@example.org,+1-384-449-2900,9535 Maple Rd,Detroit,AK,USA,18546,WHS,2023-05-09,Suspended,,REP018,2024-12-02
CUST01831,Charles Hernandez,chernandez@hotmail.com,+1-804-693-1400,3255 Elm Rd,Philadelphia,WA,USA,97408,WHS,2022-10-18,Churned,36190.57,REP024,2023-04-01
CUST01832,Linda Thomas,linda.thomas@company.com,680-324-6746,8239 Lake Pl,Philadelphia,WI,USA,83747,IND,2022-01-26,Inactive,25151.76,REP036,2023-05-04
CUST01833,Elizabeth Robinson,elizabeth.robinson@outlook.com,+1-712-511-5911,107 Washington Way,Indianapolis,RI,USA,54573,STR,2021-08-16,Churned,9522.27,REP038,2023-09-24
CUST01834,Precision Manufacturing,precision.manufacturing@business.net,929-462-8013,8896 Washington Ave,Columbus,WA,USA,66311,ENT,2021-07-20,Suspended,44224.55,REP016,2025-03-07
CUST01835,Stephanie Campbell,scampbell@company.com,+1-347-462-1586,9720 Lake Dr,Chicago,MO,USA,78993,EDU,2023-06-03,Inactive,42877.99,REP015,2024-03-06
CUST01836,Joseph Ramirez,jramirez@yahoo.com,(687) 773-3192,432 Maple Pl,Chicago,SC,USA,78280,ENT,2023-04-15,Active,49916.92,REP041,2025-02-22
CUST01837,Kevin Brown,kevin_brown@outlook.com,+1-843-372-4235,5422 Hill Blvd,Washington,MA,USA,72501,STR,2024-12-21,Active,46862.84,REP003,2025-02-01
CUST01838,ABC Corp,abc.corp@business.net,(951) 147-2980,1879 Oak Blvd,Denver,MN,USA,75887,ENT,2021-07-22,Churned,36715.83,REP019,2023-09-10
CUST01839,Omega Ventures,omega.ventures@outlook.com,+1-361-341-7123,4404 Washington Blvd,Phoenix,GA,USA,49390,IND,2023-05-06,Active,20286.64,REP003,2025-03-02
CUST01840,Fusion Technologies,ftechnologies@company.com,1581596092,5591 Washington St,Seattle,KY,USA,97861,GOV,2024-03-28,Inactive,15763.5,REP025,2024-03-28
CUST01841,Andrew Robinson,arobinson@gmail.com,4651268908,2803 Pine Blvd,New York,CT,USA,27917,MID,2023-08-05,Active,,REP017,2024-08-08
CUST01842,ABC Corp,abc_corp@business.net,(213) 785-4923,3572 Washington Ave,Indianapolis,NH,USA,77372,WHS,2022-09-01,Active,37229.55,REP044,2025-02-02
CUST01843,David Lee,dlee@business.net,(207) 398-5065,8956 Hill Dr,Seattle,WI,USA,4393,ENT,2023-12-29,Active,14990.7,REP048,2024-06-09
CUST01844,XYZ Inc,xinc@business.net,+1-306-686-6566,5788 Main Ln,Nashville,TX,USA,89043,NPO,2023-02-21,Active,,REP017,2024-10-05
CUST01845,George Allen,alleng@outlook.com,(638) 342-5529,2139 Pine Blvd,Denver,MI,USA,66074,WHS,2021-05-07,Pending,27242.28,REP020,2024-10-03
CUST01846,Global Solutions,solutionsg@example.org,413-749-4489,5177 Oak Way,Fort Worth,AR,USA,68933,STR,2022-07-05,Churned,28792.07,REP017,2023-06-24
CUST01847,Kenneth Jackson,kjackson@company.com,668-227-2925,9080 Main St,San Francisco,WV,USA,88825,RET,2022-01-29,Active,28611.17,REP026,2024-05-30
CUST01848,Mark Smith,mark.smith@outlook.com,711-655-4502,4907 Main Ave,Dallas,AR,USA,88109,STR,2024-11-21,Active,48156.64,REP034,2025-03-07
CUST01849,Thomas Walker,thomas_walker@example.org,112-192-6509,390 Main Rd,Philadelphia,IA,USA,8727,NPO,2024-09-06,Pending,47994.62,REP026,2024-11-07
CUST01850,Global Solutions,gsolutions@gmail.com,991-193-5929,6848 Lake Pl,Portland,VA,USA,21769,ENT,2023-11-06,Active,,REP041,
CUST01851,Carol Sanchez,sanchezc@outlook.com,(372) 243-7092,6043 Cedar Pl,Philadelphia,MN,USA,37311,IND,2022-07-19,Active,12941.49,REP020,2024-04-11
CUST01852,Joshua Jones,joshua.jones@gmail.com,,2271 Lake Pl,Fort Worth,AK,USA,27412,EDU,2024-06-18,Active,18585.62,REP049,2024-07-18
CUST01853,Donald Jackson,donald_jackson@gmail.com,1567755706,9226 Oak Rd,Columbus,NM,USA,64728,RET,2022-09-03,Inactive,37996.81,REP043,2022-12-25
CUST01854,Kenneth Mitchell,kenneth.mitchell@yahoo.com,413-458-6638,853 Hill Pl,Los Angeles,IA,China,I3S 9L3,IND,2024-03-06,Suspended,ERROR,REP041,2025-01-06
CUST01855,Karen Martin,martink@outlook.com,(971) 446-2986,8802 Oak Ln,Portland,PA,USA,19471,MID,2022-09-19,Active,39911.75,REP047,2025-01-12
CUST01856,Anthony Harris,harrisa@gmail.com,3141818694,9043 Oak St,Chicago,WI,USA,46463,IND,2021-03-09,Inactive,,REP004,2024-01-13
CUST01857,Charles Garcia,garciac@outlook.com,+1-875-756-4174,4396 Hill Pl,Fort Worth,MS,USA,58701,WHS,2022-07-23,Inactive,,REP023,2023-01-23
CUST01858,Amanda Garcia,amanda_garcia@gmail.com,4383052618,5299 Oak Way,San Jose,ME,Canada,A6I 1A9,EDU,2023-06-18,Churned,,REP001,2023-11-13
CUST01859,Joshua Moore,jmoore@gmail.com,3312032725,461 Hill Pl,Indianapolis,WV,USA,44199,WHS,2021-11-23,Churned,,REP032,2021-12-31
CUST01860,Nexus Corporation,corporationn@example.org,(535) 663-3914,1181 Elm Dr,Nashville,CO,USA,62293,RET,2021-04-11,Pending,27922.23,REP006,2025-01-23
CUST01861,Precision Manufacturing,manufacturingp@company.com,+1-483-569-2640,497 Maple Rd,Houston,IL,USA,34163,NPO,2021-06-14,Churned,30690.29,REP050,2023-08-02
CUST01862,Donna Flores,floresd@company.com,(146) 208-7921,2953 Cedar Pl,Seattle,SC,USA,36608,RET,2022-12-06,Inactive,14845.15,REP030,2024-03-22
CUST01863,Patricia Moore,patricia.moore@hotmail.com,307-552-7976,3069 Lake Blvd,San Francisco,FL,USA,6069,EDU,2021-01-06,Churned,,REP042,
CUST01864,Strategic Partners,spartners@example.org,(886) 820-9462,7343 Main Dr,Denver,VT,USA,49133,MID,2021-02-03,Churned,31043.27,REP006,2022-06-10
CUST01865,Robert Ramirez,robert_ramirez@example.org,(270) 809-9694,9299 Lake Pl,Los Angeles,CA,USA,49343,MID,2022-03-11,Suspended,14253.82,REP006,2024-09-21
CUST01866,Tech Innovations,innovationst#hotmail.com,847-448-5317,1867 Hill Ave,Seattle,AR,USA,13845,IND,2022-03-21,Inactive,41164.72,REP036,2023-01-07
CUST01867,John Perez,john_perez@outlook.com,386-618-5896,3212 Maple Way,Dallas,HI,USA,46524,IND,2022-09-22,Inactive,34857.68,REP048,2023-09-10
CUST01868,Dorothy Jackson,dorothy_jackson@hotmail.com,+1-543-784-1619,1979 Hill Ave,Houston,VT,USA,33409,ENT,2021-10-12,Churned,ERROR,REP026,2023-12-13
CUST01869,George Hernandez,ghernandez@yahoo.com,+1-705-233-5607,4967 Main Ln,Columbus,ND,USA,85134,NPO,2023-04-18,Inactive,35428.38,REP032,2023-10-20
CUST01870,Elite Services,elite_services@gmail.com,(416) 373-7378,9549 Oak Way,El Paso,NM,USA,92175,ENT,2021-10-09,Suspended,47616.07,REP007,
CUST01871,Spectrum Brands,sbrands@company.com,+1-277-573-2876,2442 Pine Pl,Los Angeles,NE,USA,97553,WHS,2021-06-08,Churned,41568.16,REP021,2022-09-24
CUST01872,Timothy Miller,timothy.miller@business.net,(372) 327-5601,8301 Main Ave,Phoenix,WA,Australia,L8L 8T5,WHS,2023-05-13,Inactive,44742.34,REP030,2024-03-05
CUST01873,Karen Harris,kharris@example.org,502-698-5560,1912 Washington Dr,Detroit,MN,USA,99075,GOV,2024-09-13,Active,14416.33,REP041,2024-12-30
CUST01874,Prime Industries,industriesp@example.org,(202) 882-4144,8897 Cedar Pl,Columbus,MN,USA,14347,SMB,2021-01-28,Churned,49525.82,REP014,2021-03-02
CUST01875,Jennifer Johnson,jennifer.johnson@outlook.com,(378) 481-2839,9290 Elm Ln,New York,IL,Canada,Y2L 6S6,WHS,2024-01-17,Churned,45667.64,REP024,2024-02-11
CUST01876,Susan Moore,susan_moore@yahoo.com,211-761-8706,2576 Elm Rd,Seattle,IL,USA,45063,WHS,2021-05-24,Suspended,29019.28,REP005,2024-10-19
CUST01877,Lisa Jones,lisa_jones@hotmail.com,+1-114-277-3000,5835 Main Rd,Jacksonville,MA,USA,70472,STR,2022-10-01,Pending,33243.07,REP010,2025-02-01
CUST01878,Acme Ltd,altd@business.net,9803641237,136 Oak Dr,Columbus,WA,USA,54985,RET,2022-09-28,Churned,27938.61,REP017,2023-04-18
CUST01879,Margaret Anderson,,7363812032,5836 Oak St,El Paso,AL,USA,58171,RET,2024-06-21,Active,47934.22,REP017,2024-10-01
CUST01880,Sarah Allen,sarah.allen@hotmail.com,(796) 448-9539,7984 Maple Dr,El Paso,UT,USA,42548,NPO,2023-05-23,Suspended,22154.81,REP007,2024-12-14
CUST01881,Jessica Carter,jessica_carter@company.com,784-181-3975,3824 Pine Blvd,San Francisco,HI,USA,29542,RET,2024-05-17,Suspended,6108.07,REP023,2024-12-10
CUST01882,Margaret Mitchell,margaret_mitchell@outlook.com,+1-345-445-9184,4752 Maple Rd,Austin,WY,USA,50930,STR,2024-07-03,Active,12464.24,REP015,2025-01-14
CUST01883,Michelle Harris,mharris@business.net,+1-803-773-8712,6975 Main Rd,El Paso,DE,USA,81105,NPO,2021-02-24,Inactive,41290.91,REP024,2023-05-07
CUST01884,Donald Hill,hilld@hotmail.com,+1-679-850-6695,1912 Cedar Way,San Jose,MD,USA,85818,ENT,2024-05-07,Pending,25173.42,REP019,2024-10-13
CUST01885,John Campbell,,+1-461-624-9946,4398 Maple Pl,Houston,SD,USA,52725,WHS,2021-08-27,Churned,48820.38,REP035,2023-02-01
CUST01886,Joshua Torres,torresj@example.org,(483) 533-4754,5065 Lake St,Nashville,HI,USA,26138,MID,2023-02-03,Inactive,18901.67,REP033,2023-06-01
CUST01887,Tech Innovations,innovationst@business.net,,2946 Cedar Ln,Washington,CA,USA,97374,WHS,2023-01-24,Active,25919.64,REP021,2024-07-03
CUST01888,Daniel Hernandez,hernandezd@company.com,4294019224,3012 Oak Blvd,Washington,NC,USA,83823,NPO,2021-12-14,Churned,12498.62,REP024,2022-10-29
CUST01889,Amanda Thomas,amanda_thomas@gmail.com,(980) 852-6797,6538 Washington Blvd,Chicago,MN,USA,71964,GOV,2023-07-23,Churned,36978.26,REP014,2023-08-21
